year,team_id,team,W,L,G,RS,RA,home_wp,away_wp,onerun_wp,onerun_n,xi_wp,ERA,WHIP,K9,BB9,SV,SVO,BS,sv_pct,FIP,era_fip_diff,HR9,babip_against,go_ao,ir_pct,SB,CS,sb_pct,LOB,OPS,babip_off,SV_top1,Top1_SV_Ratio
2024,110,Baltimore Orioles,91,71,162,786,699,0.5432098765432098,0.5802469135802469,0.4375,32,0.4545454545454545,3.94,1.24,8.61,3.0,46,67,21,0.6865671641791045,3.945,-0.005,1.092,0.284,0.88,0.31,98,25,0.7967479674796748,1108,0.75,0.288,23,0.5
2024,111,Boston Red Sox,81,81,162,751,747,0.4691358024691358,0.5308641975308642,0.5806451612903226,31,0.5,4.04,1.26,8.38,2.86,40,71,31,0.5633802816901409,4.108,-0.068,1.171,0.289,0.97,0.352,144,44,0.7659574468085106,1116,0.742,0.314,27,0.675
2024,139,Tampa Bay Rays,80,82,162,604,663,0.5185185185185185,0.4691358024691358,0.5769230769230769,52,0.6153846153846154,3.77,1.2,8.78,2.78,51,73,22,0.6986301369863014,4.049,-0.279,1.225,0.28,0.78,0.215,178,53,0.7705627705627706,1099,0.668,0.289,23,0.45098039215686275
2024,141,Toronto Blue Jays,74,88,162,671,743,0.4814814814814814,0.4320987654320987,0.3877551020408163,49,0.5,4.29,1.27,8.29,3.17,36,59,23,0.6101694915254238,4.43,-0.14,1.312,0.282,0.84,0.345,72,16,0.8181818181818182,1106,0.702,0.283,17,0.4722222222222222
2024,114,Cleveland Guardians,92,69,161,708,621,0.625,0.5185185185185185,0.5777777777777777,45,0.7692307692307693,3.61,1.2,8.89,3.1,53,69,16,0.7681159420289855,3.984,-0.374,1.128,0.277,0.89,0.261,148,46,0.7628865979381443,978,0.702,0.271,47,0.8867924528301887
2024,118,Kansas City Royals,86,76,162,735,644,0.5555555555555556,0.5061728395061729,0.4473684210526316,38,0.375,3.76,1.24,8.44,2.97,41,64,23,0.640625,3.762,-0.002,0.92,0.293,0.96,0.26,134,31,0.8121212121212121,990,0.709,0.283,18,0.43902439024390244
2024,116,Detroit Tigers,86,76,162,682,642,0.5308641975308642,0.5308641975308642,0.5636363636363636,55,0.5263157894736842,3.61,1.16,8.42,2.59,45,71,26,0.6338028169014085,3.708,-0.098,0.989,0.279,0.93,0.219,76,24,0.76,1045,0.685,0.288,28,0.6222222222222222
2024,142,Minnesota Twins,82,80,162,742,735,0.5308641975308642,0.4814814814814814,0.5238095238095238,42,0.3571428571428571,4.26,1.23,9.37,2.71,43,62,19,0.6935483870967742,3.848,0.412,1.187,0.295,0.82,0.401,65,23,0.7386363636363636,1087,0.726,0.289,23,0.5348837209302325
2024,145,Chicago White Sox,41,121,162,507,813,0.2839506172839506,0.2222222222222222,0.3095238095238095,42,0.2857142857142857,4.67,1.44,8.66,4.08,21,58,37,0.3620689655172414,4.559,0.111,1.274,0.302,0.81,0.357,90,33,0.7317073170731707,1014,0.618,0.272,14,0.6666666666666666
2024,117,Houston Astros,88,73,161,740,649,0.5679012345679012,0.525,0.4,45,0.375,3.74,1.24,9.3,3.42,43,69,26,0.6231884057971014,4.033,-0.293,1.15,0.282,0.87,0.301,93,24,0.7948717948717948,1113,0.74,0.299,34,0.7906976744186046
2024,136,Seattle Mariners,85,77,162,676,607,0.6049382716049383,0.4444444444444444,0.4909090909090909,55,0.5294117647058824,3.49,1.08,8.89,2.32,34,56,22,0.6071428571428571,3.735,-0.245,1.149,0.263,0.8,0.365,140,28,0.8333333333333334,1117,0.687,0.284,22,0.6470588235294118
2024,140,Texas Rangers,78,84,162,683,738,0.5432098765432098,0.419753086419753,0.5652173913043478,46,0.8181818181818182,4.35,1.3,8.64,3.34,38,57,19,0.6666666666666666,4.322,0.028,1.249,0.287,0.88,0.319,97,25,0.7950819672131147,1084,0.685,0.279,33,0.868421052631579
2024,133,Oakland Athletics,69,93,162,643,764,0.4691358024691358,0.382716049382716,0.5185185185185185,54,0.3333333333333333,4.37,1.33,7.91,3.32,35,57,22,0.6140350877192983,4.24,0.13,1.059,0.297,0.8,0.336,98,26,0.7903225806451613,1073,0.694,0.284,28,0.8
2024,108,Los Angeles Angels,63,99,162,635,797,0.3950617283950617,0.382716049382716,0.4583333333333333,48,0.3333333333333333,4.56,1.35,7.87,3.78,35,53,18,0.660377358490566,4.685,-0.125,1.27,0.282,0.88,0.325,133,50,0.726775956284153,1015,0.67,0.279,26,0.7428571428571429
2024,143,Philadelphia Phillies,95,67,162,784,671,0.6666666666666666,0.5061728395061729,0.5348837209302325,43,0.5,3.85,1.24,8.94,2.77,37,56,19,0.6607142857142857,3.863,-0.013,1.13,0.295,1.07,0.309,148,30,0.8314606741573034,1115,0.75,0.306,13,0.35135135135135137
2024,144,Atlanta Braves,89,73,162,704,607,0.5679012345679012,0.5308641975308642,0.4186046511627907,43,0.7058823529411765,3.49,1.2,9.68,2.8,40,62,22,0.6451612903225806,3.444,0.046,0.935,0.301,1.09,0.33,69,20,0.7752808988764045,1088,0.724,0.291,34,0.85
2024,121,New York Mets,89,73,162,768,697,0.5679012345679012,0.5308641975308642,0.6363636363636364,44,0.5,3.96,1.26,9.08,3.66,39,64,25,0.609375,4.054,-0.094,1.03,0.283,0.96,0.354,106,22,0.828125,1110,0.734,0.291,20,0.5128205128205128
2024,120,Washington Nationals,71,91,162,660,764,0.4691358024691358,0.4074074074074074,0.3783783783783784,37,0.2941176470588235,4.3,1.33,8.25,2.97,40,63,23,0.6349206349206349,3.94,0.36,1.054,0.308,0.93,0.374,223,73,0.7533783783783784,1010,0.684,0.288,38,0.95
2024,146,Miami Marlins,62,100,162,637,841,0.3703703703703703,0.3950617283950617,0.5348837209302325,43,0.5263157894736842,4.73,1.38,8.25,3.48,33,60,27,0.55,4.445,0.285,1.221,0.302,0.92,0.383,125,43,0.7440476190476191,1059,0.678,0.299,24,0.7272727272727273
2024,158,Milwaukee Brewers,93,69,162,777,641,0.5802469135802469,0.5679012345679012,0.5283018867924528,53,0.4,3.65,1.23,8.55,3.07,53,72,19,0.7361111111111112,4.191,-0.541,1.22,0.279,0.85,0.294,217,42,0.8378378378378378,1113,0.729,0.305,21,0.39622641509433965
2024,138,St. Louis Cardinals,83,79,162,672,719,0.5432098765432098,0.4814814814814814,0.5686274509803921,51,0.4705882352941176,4.04,1.26,8.15,2.83,55,83,28,0.6626506024096386,3.955,0.085,1.084,0.294,1.05,0.376,91,29,0.7583333333333333,1149,0.704,0.294,49,0.8909090909090909
2024,112,Chicago Cubs,83,79,162,736,669,0.5432098765432098,0.4814814814814814,0.4509803921568627,51,0.5833333333333334,3.78,1.25,8.47,3.05,38,64,26,0.59375,4.047,-0.267,1.137,0.284,0.86,0.335,143,30,0.8265895953757225,1105,0.71,0.291,20,0.5263157894736842
2024,113,Cincinnati Reds,77,85,162,699,694,0.4814814814814814,0.4691358024691358,0.3488372093023256,43,0.5,4.09,1.25,8.63,3.07,36,51,15,0.7058823529411765,4.254,-0.164,1.235,0.283,0.73,0.298,207,45,0.8214285714285714,989,0.693,0.283,28,0.7777777777777778
2024,134,Pittsburgh Pirates,76,86,162,665,739,0.4814814814814814,0.4567901234567901,0.4901960784313725,51,0.4666666666666667,4.15,1.31,8.48,3.22,43,72,29,0.5972222222222222,4.036,0.114,1.039,0.3,0.88,0.331,106,19,0.848,1112,0.672,0.291,23,0.5348837209302325
2024,119,Los Angeles Dodgers,98,64,162,842,686,0.6419753086419753,0.5679012345679012,0.5526315789473685,38,0.5625,3.9,1.23,8.65,3.12,50,79,29,0.6329113924050633,4.182,-0.282,1.233,0.277,0.83,0.344,136,23,0.8553459119496856,1143,0.781,0.297,18,0.36
2024,135,San Diego Padres,93,69,162,760,669,0.5555555555555556,0.5925925925925926,0.5365853658536586,41,0.8333333333333334,3.86,1.22,9.09,2.89,44,67,23,0.6567164179104478,3.78,0.08,1.057,0.293,0.86,0.304,120,28,0.8108108108108109,1068,0.744,0.295,36,0.8181818181818182
2024,109,Arizona Diamondbacks,89,73,162,886,788,0.5432098765432098,0.5555555555555556,0.5652173913043478,46,0.3846153846153846,4.62,1.35,8.19,3.0,38,64,26,0.59375,4.093,0.527,1.129,0.31,0.96,0.375,119,30,0.7986577181208053,1111,0.777,0.302,16,0.42105263157894735
2024,137,San Francisco Giants,80,82,162,693,699,0.5185185185185185,0.4691358024691358,0.5,48,0.4375,4.1,1.3,9.01,3.3,36,55,19,0.6545454545454545,3.801,0.299,0.961,0.305,1.2,0.341,68,22,0.7555555555555555,1075,0.701,0.29,23,0.6388888888888888
2024,115,Colorado Rockies,61,101,162,682,929,0.4567901234567901,0.2962962962962963,0.5531914893617021,47,0.6666666666666666,5.47,1.52,7.05,3.55,37,65,28,0.5692307692307692,4.94,0.53,1.395,0.319,1.0,0.349,85,31,0.7327586206896551,1028,0.704,0.308,12,0.32432432432432434
2025,141,Toronto Blue Jays,94,68,162,798,721,0.6666666666666666,0.4938271604938271,0.574468085106383,47,0.7142857142857143,4.19,1.27,8.95,3.24,42,65,23,0.6461538461538462,4.299,-0.109,1.308,0.287,0.81,0.273,77,25,0.7549019607843137,1121,0.76,0.298,33,0.7857142857142857
2025,147,New York Yankees,94,68,162,849,685,0.6172839506172839,0.5432098765432098,0.5111111111111111,45,0.4285714285714285,3.91,1.25,9.0,3.48,43,64,21,0.671875,4.03,-0.12,1.094,0.278,0.97,0.287,134,38,0.7790697674418605,1127,0.787,0.29,18,0.4186046511627907
2025,111,Boston Red Sox,89,73,162,786,676,0.5925925925925926,0.5061728395061729,0.46,50,0.4,3.7,1.29,8.46,3.29,45,73,28,0.6164383561643836,4.012,-0.312,1.019,0.292,0.99,0.296,139,38,0.7853107344632768,1125,0.745,0.307,32,0.7111111111111111
2025,139,Tampa Bay Rays,77,85,162,714,683,0.5061728395061729,0.4444444444444444,0.4313725490196078,51,0.4166666666666667,3.94,1.22,8.9,2.98,35,64,29,0.546875,4.187,-0.247,1.289,0.282,0.95,0.299,194,48,0.8016528925619835,1042,0.714,0.303,27,0.7714285714285715
2025,110,Baltimore Orioles,75,87,162,677,788,0.4814814814814814,0.4444444444444444,0.5294117647058824,51,0.5,4.6,1.37,8.49,3.29,38,58,20,0.6551724137931034,4.449,0.151,1.364,0.304,0.92,0.32,121,37,0.7658227848101266,1044,0.699,0.284,19,0.5
2025,114,Cleveland Guardians,88,74,162,643,649,0.5555555555555556,0.5308641975308642,0.5652173913043478,46,0.6666666666666666,3.7,1.26,8.62,3.29,47,69,22,0.6811594202898551,3.987,-0.287,1.055,0.287,0.85,0.324,129,34,0.7914110429447853,1016,0.669,0.268,24,0.5106382978723404
2025,116,Detroit Tigers,87,75,162,758,691,0.5679012345679012,0.5061728395061729,0.6363636363636364,33,0.3846153846153846,3.95,1.25,8.62,3.04,40,62,22,0.6451612903225806,4.084,-0.134,1.172,0.288,0.96,0.301,61,16,0.7922077922077922,1062,0.729,0.298,23,0.575
2025,118,Kansas City Royals,82,80,162,651,637,0.5308641975308642,0.4814814814814814,0.5454545454545454,44,0.5833333333333334,3.73,1.24,7.96,2.99,47,67,20,0.7014925373134329,4.04,-0.31,1.072,0.283,0.9,0.276,111,42,0.7254901960784313,1073,0.706,0.281,42,0.8936170212765957
2025,142,Minnesota Twins,70,92,162,678,773,0.4691358024691358,0.3950617283950617,0.3571428571428571,42,0.2666666666666666,4.55,1.31,8.66,2.9,28,53,25,0.5283018867924528,4.125,0.425,1.224,0.304,0.74,0.385,114,34,0.7702702702702703,1089,0.707,0.283,19,0.6785714285714286
2025,145,Chicago White Sox,60,102,162,647,742,0.4074074074074074,0.3333333333333333,0.2941176470588235,51,0.3,4.26,1.36,8.17,3.78,25,49,24,0.5102040816326531,4.502,-0.242,1.201,0.289,0.76,0.31,85,21,0.8018867924528302,1055,0.675,0.279,7,0.28
2025,136,Seattle Mariners,90,72,162,766,694,0.6296296296296297,0.4814814814814814,0.5849056603773585,53,0.4761904761904761,3.87,1.22,8.77,2.79,43,69,26,0.6231884057971014,4.01,-0.14,1.182,0.288,0.91,0.253,161,37,0.8131313131313131,1120,0.74,0.287,38,0.8837209302325582
2025,117,Houston Astros,87,75,162,686,665,0.5679012345679012,0.5061728395061729,0.6136363636363636,44,0.5333333333333333,3.86,1.22,9.39,3.17,45,62,17,0.7258064516129032,4.056,-0.196,1.242,0.283,0.84,0.232,85,28,0.7522123893805309,1116,0.714,0.294,28,0.6222222222222222
2025,140,Texas Rangers,81,81,162,684,605,0.5925925925925926,0.4074074074074074,0.42,50,0.5294117647058824,3.47,1.18,8.38,2.89,37,66,29,0.5606060606060606,3.923,-0.453,1.073,0.273,0.87,0.271,134,33,0.8023952095808383,1066,0.683,0.276,14,0.3783783783783784
2025,133,Athletics,76,86,162,733,817,0.4444444444444444,0.4938271604938271,0.4878048780487805,41,0.6428571428571429,4.7,1.36,8.28,3.57,35,55,20,0.6363636363636364,4.694,0.006,1.39,0.29,0.71,0.289,80,28,0.7407407407407407,1106,0.749,0.299,22,0.6285714285714286
2025,108,Los Angeles Angels,72,90,162,673,837,0.4814814814814814,0.4074074074074074,0.5714285714285714,49,0.6428571428571429,4.89,1.43,8.05,3.9,38,72,34,0.5277777777777778,4.816,0.074,1.402,0.297,0.9,0.365,88,27,0.7652173913043478,1020,0.695,0.276,29,0.7631578947368421
2025,143,Philadelphia Phillies,96,66,162,778,648,0.6790123456790124,0.5061728395061729,0.5531914893617021,47,0.6,3.79,1.23,9.19,2.72,47,74,27,0.6351351351351351,3.739,0.051,1.106,0.301,0.96,0.302,124,30,0.8051948051948052,1133,0.759,0.303,16,0.3404255319148936
2025,121,New York Mets,83,79,162,766,715,0.6049382716049383,0.419753086419753,0.4693877551020408,49,0.4615384615384615,4.03,1.32,8.72,3.49,40,68,28,0.5882352941176471,3.918,0.112,0.936,0.3,1.07,0.364,147,18,0.8909090909090909,1142,0.753,0.287,28,0.7
2025,146,Miami Marlins,79,83,162,709,798,0.4691358024691358,0.5061728395061729,0.5,44,0.7142857142857143,4.6,1.3,8.07,3.16,40,62,22,0.6451612903225806,4.371,0.229,1.241,0.287,0.9,0.306,138,44,0.7582417582417582,1117,0.707,0.295,15,0.375
2025,144,Atlanta Braves,76,86,162,724,734,0.4814814814814814,0.4567901234567901,0.375,56,0.5,4.36,1.31,8.86,3.32,34,55,21,0.6181818181818182,4.233,0.127,1.233,0.296,0.93,0.419,82,25,0.7663551401869159,1160,0.719,0.291,29,0.8529411764705882
2025,120,Washington Nationals,66,96,162,687,899,0.3950617283950617,0.419753086419753,0.5714285714285714,42,0.625,5.35,1.45,7.89,3.58,37,57,20,0.6491228070175439,4.752,0.598,1.353,0.308,0.89,0.377,132,48,0.7333333333333333,988,0.693,0.292,21,0.5675675675675675
2025,158,Milwaukee Brewers,97,65,162,806,634,0.6419753086419753,0.5555555555555556,0.5833333333333334,48,0.5833333333333334,3.58,1.23,8.94,3.33,45,66,21,0.6818181818181818,3.947,-0.367,1.049,0.28,0.85,0.325,164,53,0.7557603686635944,1158,0.735,0.305,30,0.6666666666666666
2025,112,Chicago Cubs,92,70,162,793,649,0.6172839506172839,0.5185185185185185,0.5681818181818182,44,0.5454545454545454,3.79,1.18,7.93,2.54,44,64,20,0.6875,4.194,-0.404,1.267,0.273,0.78,0.389,161,35,0.8214285714285714,1108,0.75,0.283,22,0.5
2025,113,Cincinnati Reds,83,79,162,716,681,0.5555555555555556,0.4691358024691358,0.5,44,0.2,3.86,1.22,8.66,3.1,41,63,22,0.6507936507936508,4.141,-0.281,1.192,0.276,0.8,0.286,105,30,0.7777777777777778,1088,0.706,0.298,32,0.7804878048780488
2025,138,St. Louis Cardinals,78,84,162,689,754,0.5432098765432098,0.419753086419753,0.5531914893617021,47,0.3333333333333333,4.29,1.32,7.6,2.9,42,65,23,0.6461538461538462,4.091,0.199,1.068,0.301,1.07,0.369,89,27,0.7672413793103449,1092,0.693,0.295,24,0.5714285714285714
2025,134,Pittsburgh Pirates,71,91,162,583,645,0.5432098765432098,0.3333333333333333,0.4166666666666667,60,0.5,3.76,1.22,8.27,2.98,36,62,26,0.5806451612903226,3.869,-0.109,0.963,0.282,0.87,0.278,115,36,0.7615894039735099,1127,0.655,0.291,17,0.4722222222222222
2025,119,Los Angeles Dodgers,93,69,162,825,683,0.6419753086419753,0.5061728395061729,0.5102040816326531,49,0.5333333333333333,3.95,1.26,9.4,3.52,46,73,27,0.6301369863013698,3.967,-0.017,1.093,0.287,0.91,0.273,88,25,0.7787610619469026,1093,0.768,0.289,23,0.5
2025,135,San Diego Padres,90,72,162,702,621,0.6419753086419753,0.4691358024691358,0.5660377358490566,53,0.6666666666666666,3.63,1.21,8.95,3.36,49,65,16,0.7538461538461538,4.052,-0.422,1.118,0.272,0.79,0.286,106,30,0.7794117647058824,1127,0.711,0.293,40,0.8163265306122449
2025,137,San Francisco Giants,81,81,162,705,684,0.5185185185185185,0.4814814814814814,0.4827586206896552,58,0.6,3.82,1.3,8.52,3.18,41,63,22,0.6507936507936508,3.776,0.044,0.898,0.303,1.08,0.373,68,24,0.7391304347826086,1076,0.697,0.281,17,0.4146341463414634
2025,109,Arizona Diamondbacks,80,82,162,791,785,0.5308641975308642,0.4567901234567901,0.4285714285714285,49,0.3684210526315789,4.49,1.32,8.03,3.12,42,71,29,0.5915492957746479,4.308,0.182,1.222,0.293,0.92,0.355,121,39,0.75625,1112,0.758,0.29,10,0.23809523809523808
2025,115,Colorado Rockies,43,119,162,597,1021,0.3086419753086419,0.2222222222222222,0.4390243902439024,41,0.1666666666666666,5.97,1.58,6.99,3.54,29,54,25,0.5370370370370371,5.272,0.698,1.605,0.325,0.92,0.337,87,39,0.6904761904761905,986,0.679,0.299,11,0.3793103448275862
