game_pk,game_date,game_type,batter,inning,inning_topbot,at_bat_number,events,home_team,away_team,on_1b,on_2b,on_3b
777556,2025-06-11,R,669394,7,Top,52,field_out,MIN,TEX,,,
777556,2025-06-11,R,543760,6,Top,47,field_out,MIN,TEX,,,
777556,2025-06-11,R,608369,6,Top,46,field_out,MIN,TEX,,,
777556,2025-06-11,R,694671,6,Top,45,strikeout,MIN,TEX,,,
777556,2025-06-11,R,669701,5,Top,37,field_out,MIN,TEX,,,
777556,2025-06-11,R,641680,5,Top,36,field_out,MIN,TEX,,,
777556,2025-06-11,R,666969,5,Top,35,field_out,MIN,TEX,,,
777556,2025-06-11,R,673962,4,Top,29,strikeout,MIN,TEX,,,
777556,2025-06-11,R,694497,4,Top,28,walk,MIN,TEX,,,
777556,2025-06-11,R,669394,4,Top,27,field_out,MIN,TEX,,,
777556,2025-06-11,R,543760,3,Top,20,field_out,MIN,TEX,608369,669701,
777556,2025-06-11,R,608369,3,Top,19,walk,MIN,TEX,,669701,
777556,2025-06-11,R,694671,3,Top,18,strikeout,MIN,TEX,,669701,
777556,2025-06-11,R,669701,3,Top,17,double,MIN,TEX,,641680,
777556,2025-06-11,R,641680,3,Top,16,double,MIN,TEX,,,
777556,2025-06-11,R,666969,3,Top,15,field_out,MIN,TEX,,,
777556,2025-06-11,R,673962,2,Top,11,field_out,MIN,TEX,,,
777556,2025-06-11,R,694497,2,Top,10,field_out,MIN,TEX,,,
777556,2025-06-11,R,669394,2,Top,9,strikeout,MIN,TEX,,,
777556,2025-06-11,R,543760,2,Top,8,home_run,MIN,TEX,,,
777556,2025-06-11,R,608369,1,Top,3,field_out,MIN,TEX,,,
777556,2025-06-11,R,694671,1,Top,2,field_out,MIN,TEX,,,
777556,2025-06-11,R,669701,1,Top,1,field_out,MIN,TEX,,,
777557,2025-06-10,R,694497,9,Top,86,field_out,MIN,TEX,677649,694671,
777557,2025-06-10,R,669394,9,Top,85,field_out,MIN,TEX,677649,694671,
777557,2025-06-10,R,664059,9,Top,84,field_out,MIN,TEX,677649,694671,
777557,2025-06-10,R,677649,9,Top,83,hit_by_pitch,MIN,TEX,694671,,
777557,2025-06-10,R,694671,9,Top,82,single,MIN,TEX,,,
777557,2025-06-10,R,669701,8,Top,77,field_out,MIN,TEX,,,
777557,2025-06-10,R,543309,8,Top,76,field_out,MIN,TEX,,,673962
777557,2025-06-10,R,666969,8,Top,75,sac_fly,MIN,TEX,,673962,694497
777557,2025-06-10,R,673962,8,Top,74,double,MIN,TEX,694497,669394,543760
777557,2025-06-10,R,694497,8,Top,73,single,MIN,TEX,669394,543760,608369
777557,2025-06-10,R,669394,8,Top,72,single,MIN,TEX,543760,608369,
777557,2025-06-10,R,543760,8,Top,71,walk,MIN,TEX,608369,,
777557,2025-06-10,R,608369,8,Top,70,single,MIN,TEX,,,
777557,2025-06-10,R,694671,8,Top,69,home_run,MIN,TEX,,,
777557,2025-06-10,R,669701,7,Top,64,field_out,MIN,TEX,,,
777557,2025-06-10,R,543309,7,Top,63,field_out,MIN,TEX,,,
777557,2025-06-10,R,666969,7,Top,62,field_out,MIN,TEX,,,
777557,2025-06-10,R,673962,6,Top,56,field_out,MIN,TEX,,,
777557,2025-06-10,R,694497,6,Top,55,home_run,MIN,TEX,,543760,
777557,2025-06-10,R,669394,6,Top,54,field_out,MIN,TEX,,543760,
777557,2025-06-10,R,543760,6,Top,53,single,MIN,TEX,,,
777557,2025-06-10,R,608369,6,Top,52,field_out,MIN,TEX,,,
777557,2025-06-10,R,694671,5,Top,46,field_out,MIN,TEX,,669701,
777557,2025-06-10,R,669701,5,Top,45,single,MIN,TEX,,543309,
777557,2025-06-10,R,543309,5,Top,44,double,MIN,TEX,,666969,673962
777557,2025-06-10,R,666969,5,Top,43,double,MIN,TEX,673962,,
777557,2025-06-10,R,673962,5,Top,42,single,MIN,TEX,,694497,608369
777557,2025-06-10,R,694497,5,Top,41,single,MIN,TEX,608369,,
777557,2025-06-10,R,669394,5,Top,40,strikeout,MIN,TEX,608369,,
777557,2025-06-10,R,543760,5,Top,39,field_out,MIN,TEX,608369,,
777557,2025-06-10,R,608369,5,Top,38,walk,MIN,TEX,,,
777557,2025-06-10,R,694671,4,Top,31,field_out,MIN,TEX,,,543309
777557,2025-06-10,R,669701,4,Top,30,field_out,MIN,TEX,,543309,
777557,2025-06-10,R,543309,4,Top,29,single,MIN,TEX,,666969,694497
777557,2025-06-10,R,666969,4,Top,28,double,MIN,TEX,694497,669394,
777557,2025-06-10,R,673962,4,Top,27,strikeout,MIN,TEX,694497,669394,
777557,2025-06-10,R,694497,4,Top,26,walk,MIN,TEX,,669394,
777557,2025-06-10,R,669394,4,Top,25,field_error,MIN,TEX,,,
777557,2025-06-10,R,543760,3,Top,20,field_out,MIN,TEX,608369,,
777557,2025-06-10,R,608369,3,Top,19,single,MIN,TEX,,,
777557,2025-06-10,R,694671,3,Top,18,field_out,MIN,TEX,,,
777557,2025-06-10,R,669701,3,Top,17,field_out,MIN,TEX,,,
777557,2025-06-10,R,543309,2,Top,13,strikeout,MIN,TEX,,666969,
777557,2025-06-10,R,666969,2,Top,12,single,MIN,TEX,,,
777557,2025-06-10,R,673962,2,Top,11,strikeout,MIN,TEX,,,
777557,2025-06-10,R,694497,2,Top,10,field_out,MIN,TEX,,,
777557,2025-06-10,R,669394,1,Top,5,force_out,MIN,TEX,608369,669701,
777557,2025-06-10,R,543760,1,Top,4,field_out,MIN,TEX,608369,669701,
777557,2025-06-10,R,608369,1,Top,3,walk,MIN,TEX,669701,,
777557,2025-06-10,R,694671,1,Top,2,field_out,MIN,TEX,669701,,
777557,2025-06-10,R,669701,1,Top,1,single,MIN,TEX,,,
777596,2025-06-08,R,608369,9,Top,68,grounded_into_double_play,WSH,TEX,669701,,
777596,2025-06-08,R,664059,9,Top,67,field_out,WSH,TEX,669701,,
777596,2025-06-08,R,669701,9,Top,66,single,WSH,TEX,,,
777596,2025-06-08,R,641680,8,Top,61,field_out,WSH,TEX,,,
777596,2025-06-08,R,696030,8,Top,60,strikeout,WSH,TEX,,,
777596,2025-06-08,R,669394,8,Top,59,home_run,WSH,TEX,,,
777596,2025-06-08,R,694497,8,Top,58,strikeout,WSH,TEX,,,
777596,2025-06-08,R,673962,7,Top,53,grounded_into_double_play,WSH,TEX,543760,,
777596,2025-06-08,R,543760,7,Top,52,single,WSH,TEX,,,
777596,2025-06-08,R,608369,7,Top,51,field_out,WSH,TEX,,,
777596,2025-06-08,R,664059,6,Top,47,strikeout,WSH,TEX,641680,669394,694497
777596,2025-06-08,R,669701,6,Top,46,strikeout,WSH,TEX,641680,669394,694497
777596,2025-06-08,R,641680,6,Top,45,walk,WSH,TEX,669394,694497,
777596,2025-06-08,R,696030,6,Top,44,strikeout,WSH,TEX,669394,694497,
777596,2025-06-08,R,669394,6,Top,43,single,WSH,TEX,694497,,
777596,2025-06-08,R,694497,6,Top,42,single,WSH,TEX,,,
777596,2025-06-08,R,673962,5,Top,38,field_out,WSH,TEX,,608369,664059
777596,2025-06-08,R,543760,5,Top,37,field_out,WSH,TEX,608369,664059,669701
777596,2025-06-08,R,608369,5,Top,36,walk,WSH,TEX,664059,,669701
777596,2025-06-08,R,664059,5,Top,35,field_error,WSH,TEX,,669701,
777596,2025-06-08,R,669701,5,Top,34,double,WSH,TEX,,,
777596,2025-06-08,R,641680,5,Top,33,field_out,WSH,TEX,,,
777596,2025-06-08,R,696030,4,Top,26,field_out,WSH,TEX,,694497,
777596,2025-06-08,R,669394,4,Top,25,field_out,WSH,TEX,,694497,
777596,2025-06-08,R,694497,4,Top,24,double,WSH,TEX,,,
777596,2025-06-08,R,673962,4,Top,23,field_out,WSH,TEX,,,
777596,2025-06-08,R,543760,3,Top,19,field_out,WSH,TEX,,664059,
777596,2025-06-08,R,608369,3,Top,18,field_out,WSH,TEX,664059,,
777596,2025-06-08,R,664059,3,Top,17,single,WSH,TEX,,,
777596,2025-06-08,R,669701,3,Top,16,field_out,WSH,TEX,,,
777596,2025-06-08,R,641680,2,Top,12,field_out,WSH,TEX,,,669394
777596,2025-06-08,R,696030,2,Top,11,field_out,WSH,TEX,,669394,
777596,2025-06-08,R,669394,2,Top,10,double,WSH,TEX,,,
777596,2025-06-08,R,694497,2,Top,9,home_run,WSH,TEX,543760,,
777596,2025-06-08,R,673962,2,Top,8,field_out,WSH,TEX,543760,,
777596,2025-06-08,R,543760,2,Top,7,single,WSH,TEX,,,
777596,2025-06-08,R,608369,1,Top,3,field_out,WSH,TEX,,,
777596,2025-06-08,R,664059,1,Top,2,strikeout,WSH,TEX,,,
777596,2025-06-08,R,669701,1,Top,1,strikeout,WSH,TEX,,,
777610,2025-06-07,R,694671,9,Top,65,field_out,WSH,TEX,669701,,
777610,2025-06-07,R,664059,9,Top,64,field_out,WSH,TEX,669701,,
777610,2025-06-07,R,669701,9,Top,63,walk,WSH,TEX,,,
777610,2025-06-07,R,543309,9,Top,62,field_out,WSH,TEX,,,
777610,2025-06-07,R,641680,8,Top,57,field_out,WSH,TEX,,666969,
777610,2025-06-07,R,666969,8,Top,56,single,WSH,TEX,,543760,
777610,2025-06-07,R,669394,8,Top,55,strikeout,WSH,TEX,,543760,
777610,2025-06-07,R,543760,8,Top,54,double,WSH,TEX,694671,664059,
777610,2025-06-07,R,673962,8,Top,53,strikeout,WSH,TEX,694671,664059,
777610,2025-06-07,R,694671,8,Top,52,single,WSH,TEX,664059,,
777610,2025-06-07,R,664059,8,Top,51,single,WSH,TEX,,,
777610,2025-06-07,R,669701,7,Top,47,field_out,WSH,TEX,543309,669394,543760
777610,2025-06-07,R,543309,7,Top,46,walk,WSH,TEX,669394,543760,
777610,2025-06-07,R,641680,7,Top,45,field_out,WSH,TEX,669394,543760,
777610,2025-06-07,R,666969,7,Top,44,strikeout,WSH,TEX,669394,543760,
777610,2025-06-07,R,669394,7,Top,43,walk,WSH,TEX,,543760,
777610,2025-06-07,R,543760,7,Top,42,walk,WSH,TEX,,,
777610,2025-06-07,R,673962,6,Top,38,strikeout,WSH,TEX,,,
777610,2025-06-07,R,694671,6,Top,37,double_play,WSH,TEX,664059,,
777610,2025-06-07,R,664059,6,Top,36,single,WSH,TEX,,,
777610,2025-06-07,R,677649,5,Top,32,field_out,WSH,TEX,,,
777610,2025-06-07,R,543309,5,Top,31,field_out,WSH,TEX,,,
777610,2025-06-07,R,641680,5,Top,30,field_out,WSH,TEX,,,
777610,2025-06-07,R,666969,4,Top,26,strikeout,WSH,TEX,,,
777610,2025-06-07,R,669394,4,Top,25,strikeout,WSH,TEX,,,
777610,2025-06-07,R,543760,4,Top,24,field_out,WSH,TEX,,,
777610,2025-06-07,R,673962,3,Top,20,field_out,WSH,TEX,,,
777610,2025-06-07,R,694671,3,Top,19,field_out,WSH,TEX,,,
777610,2025-06-07,R,664059,3,Top,18,field_out,WSH,TEX,,,
777610,2025-06-07,R,677649,2,Top,12,strikeout,WSH,TEX,,,
777610,2025-06-07,R,543309,2,Top,11,field_out,WSH,TEX,,,
777610,2025-06-07,R,641680,2,Top,10,strikeout,WSH,TEX,,,
777610,2025-06-07,R,666969,1,Top,6,field_out,WSH,TEX,,,543760
777610,2025-06-07,R,669394,1,Top,5,field_out,WSH,TEX,,,543760
777610,2025-06-07,R,543760,1,Top,4,single,WSH,TEX,673962,664059,
777610,2025-06-07,R,673962,1,Top,3,single,WSH,TEX,664059,,
777610,2025-06-07,R,694671,1,Top,2,field_out,WSH,TEX,664059,,
777610,2025-06-07,R,664059,1,Top,1,single,WSH,TEX,,,
777624,2025-06-06,R,669394,9,Top,61,field_out,WSH,TEX,543760,,
777624,2025-06-06,R,543760,9,Top,60,field_error,WSH,TEX,,,
777624,2025-06-06,R,608369,9,Top,59,field_out,WSH,TEX,,,
777624,2025-06-06,R,694671,9,Top,58,strikeout,WSH,TEX,,,
777624,2025-06-06,R,673962,8,Top,54,field_out,WSH,TEX,,,
777624,2025-06-06,R,543309,8,Top,53,field_out,WSH,TEX,,,
777624,2025-06-06,R,664059,8,Top,52,field_out,WSH,TEX,,,
777624,2025-06-06,R,666969,7,Top,47,field_out,WSH,TEX,,,
777624,2025-06-06,R,694497,7,Top,46,field_out,WSH,TEX,,,
777624,2025-06-06,R,669394,7,Top,45,field_out,WSH,TEX,,,
777624,2025-06-06,R,543760,6,Top,41,field_out,WSH,TEX,608369,669701,
777624,2025-06-06,R,608369,6,Top,40,walk,WSH,TEX,,669701,
777624,2025-06-06,R,694671,6,Top,39,field_out,WSH,TEX,669701,,
777624,2025-06-06,R,669701,6,Top,38,single,WSH,TEX,,,
777624,2025-06-06,R,543309,6,Top,37,field_out,WSH,TEX,,,
777624,2025-06-06,R,696030,5,Top,33,field_out,WSH,TEX,666969,,
777624,2025-06-06,R,666969,5,Top,32,single,WSH,TEX,,,
777624,2025-06-06,R,694497,5,Top,31,strikeout,WSH,TEX,,,
777624,2025-06-06,R,669394,5,Top,30,strikeout,WSH,TEX,,,
777624,2025-06-06,R,543760,4,Top,26,strikeout,WSH,TEX,,,
777624,2025-06-06,R,608369,4,Top,25,field_out,WSH,TEX,,,
777624,2025-06-06,R,694671,4,Top,24,strikeout,WSH,TEX,,,
777624,2025-06-06,R,669701,3,Top,19,strikeout,WSH,TEX,543309,,
777624,2025-06-06,R,543309,3,Top,18,hit_by_pitch,WSH,TEX,,,
777624,2025-06-06,R,696030,3,Top,17,field_out,WSH,TEX,,,
777624,2025-06-06,R,666969,3,Top,16,strikeout,WSH,TEX,,,
777624,2025-06-06,R,694497,2,Top,9,strikeout,WSH,TEX,,,
777624,2025-06-06,R,669394,2,Top,8,field_out,WSH,TEX,,,
777624,2025-06-06,R,543760,2,Top,7,field_out,WSH,TEX,,,
777624,2025-06-06,R,608369,1,Top,3,field_out,WSH,TEX,,,
777624,2025-06-06,R,694671,1,Top,2,field_out,WSH,TEX,,,
777624,2025-06-06,R,669701,1,Top,1,field_out,WSH,TEX,,,
777629,2025-06-05,R,669394,9,Top,63,strikeout,TB,TEX,,,
777629,2025-06-05,R,666969,9,Top,62,grounded_into_double_play,TB,TEX,543760,,
777629,2025-06-05,R,543760,9,Top,61,single,TB,TEX,,,
777629,2025-06-05,R,694497,8,Top,57,strikeout,TB,TEX,608369,669701,
777629,2025-06-05,R,673962,8,Top,56,field_out,TB,TEX,608369,669701,
777629,2025-06-05,R,608369,8,Top,55,intent_walk,TB,TEX,,669701,
777629,2025-06-05,R,694671,8,Top,54,strikeout,TB,TEX,,669701,
777629,2025-06-05,R,669701,8,Top,53,single,TB,TEX,,,
777629,2025-06-05,R,641680,7,Top,49,strikeout,TB,TEX,669394,666969,
777629,2025-06-05,R,669394,7,Top,48,single,TB,TEX,666969,,
777629,2025-06-05,R,666969,7,Top,47,single,TB,TEX,,,
777629,2025-06-05,R,543760,7,Top,46,home_run,TB,TEX,,,
777629,2025-06-05,R,696030,7,Top,45,strikeout,TB,TEX,,,
777629,2025-06-05,R,673962,7,Top,44,field_out,TB,TEX,,,
777629,2025-06-05,R,608369,6,Top,40,field_out,TB,TEX,,,
777629,2025-06-05,R,694671,6,Top,39,field_out,TB,TEX,,,
777629,2025-06-05,R,669701,6,Top,38,strikeout,TB,TEX,,,
777629,2025-06-05,R,641680,5,Top,33,strikeout,TB,TEX,,,
777629,2025-06-05,R,669394,5,Top,32,field_out,TB,TEX,,,
777629,2025-06-05,R,666969,5,Top,31,field_out,TB,TEX,,,
777629,2025-06-05,R,543760,5,Top,30,home_run,TB,TEX,,,
777629,2025-06-05,R,696030,4,Top,24,strikeout,TB,TEX,673962,,
777629,2025-06-05,R,673962,4,Top,23,walk,TB,TEX,,,
777629,2025-06-05,R,608369,4,Top,22,strikeout_double_play,TB,TEX,694671,,
777629,2025-06-05,R,694671,4,Top,21,walk,TB,TEX,,,
777629,2025-06-05,R,669701,3,Top,17,field_out,TB,TEX,,,
777629,2025-06-05,R,641680,3,Top,16,strikeout,TB,TEX,,,
777629,2025-06-05,R,669394,3,Top,15,home_run,TB,TEX,,,
777629,2025-06-05,R,666969,3,Top,14,field_out,TB,TEX,,,
777629,2025-06-05,R,543760,2,Top,9,strikeout,TB,TEX,,,
777629,2025-06-05,R,696030,2,Top,8,field_out,TB,TEX,,,
777629,2025-06-05,R,673962,2,Top,7,field_out,TB,TEX,,,
777629,2025-06-05,R,608369,1,Top,3,strikeout,TB,TEX,,,
777629,2025-06-05,R,694671,1,Top,2,strikeout,TB,TEX,669701,,
777629,2025-06-05,R,669701,1,Top,1,single,TB,TEX,,,
777646,2025-06-04,R,608369,9,Top,74,field_out,TB,TEX,694671,,
777646,2025-06-04,R,694671,9,Top,73,single,TB,TEX,,669701,
777646,2025-06-04,R,669701,9,Top,72,field_error,TB,TEX,,,
777646,2025-06-04,R,641680,9,Top,71,field_out,TB,TEX,,,
777646,2025-06-04,R,669394,9,Top,70,field_out,TB,TEX,,,
777646,2025-06-04,R,666969,8,Top,66,strikeout,TB,TEX,673962,,
777646,2025-06-04,R,543760,8,Top,65,strikeout,TB,TEX,673962,,
777646,2025-06-04,R,694497,8,Top,64,field_out,TB,TEX,673962,,
777646,2025-06-04,R,673962,8,Top,63,walk,TB,TEX,,,
777646,2025-06-04,R,608369,7,Top,58,strikeout,TB,TEX,694671,,
777646,2025-06-04,R,694671,7,Top,57,single,TB,TEX,,,
777646,2025-06-04,R,669701,7,Top,56,strikeout,TB,TEX,,,
777646,2025-06-04,R,641680,7,Top,55,strikeout,TB,TEX,,,
777646,2025-06-04,R,669394,6,Top,51,field_out,TB,TEX,666969,,
777646,2025-06-04,R,666969,6,Top,50,force_out,TB,TEX,694497,,
777646,2025-06-04,R,543760,6,Top,49,strikeout,TB,TEX,694497,,
777646,2025-06-04,R,694497,6,Top,48,single,TB,TEX,,,
777646,2025-06-04,R,673962,5,Top,44,strikeout,TB,TEX,608369,694671,
777646,2025-06-04,R,608369,5,Top,43,walk,TB,TEX,,694671,
777646,2025-06-04,R,694671,5,Top,42,double,TB,TEX,669701,,
777646,2025-06-04,R,669701,5,Top,41,single,TB,TEX,,,
777646,2025-06-04,R,641680,5,Top,40,home_run,TB,TEX,669394,,
777646,2025-06-04,R,669394,5,Top,39,force_out,TB,TEX,666969,,
777646,2025-06-04,R,666969,5,Top,38,single,TB,TEX,,,
777646,2025-06-04,R,543760,5,Top,37,field_out,TB,TEX,,,
777646,2025-06-04,R,694497,4,Top,31,field_out,TB,TEX,,,
777646,2025-06-04,R,673962,4,Top,30,field_out,TB,TEX,,,
777646,2025-06-04,R,608369,4,Top,29,strikeout,TB,TEX,,,
777646,2025-06-04,R,694671,3,Top,19,strikeout,TB,TEX,,,
777646,2025-06-04,R,669701,3,Top,18,field_out,TB,TEX,,,
777646,2025-06-04,R,641680,3,Top,17,field_out,TB,TEX,,,
777646,2025-06-04,R,669394,2,Top,13,field_out,TB,TEX,,543760,
777646,2025-06-04,R,666969,2,Top,12,strikeout,TB,TEX,,543760,
777646,2025-06-04,R,543760,2,Top,11,double,TB,TEX,,,
777646,2025-06-04,R,694497,2,Top,10,field_out,TB,TEX,,,
777646,2025-06-04,R,673962,1,Top,4,strikeout,TB,TEX,694671,,
777646,2025-06-04,R,608369,1,Top,3,field_out,TB,TEX,694671,,
777646,2025-06-04,R,694671,1,Top,2,field_error,TB,TEX,,,
777646,2025-06-04,R,669701,1,Top,1,field_out,TB,TEX,,,
777662,2025-06-03,R,666969,9,Top,66,field_out,TB,TEX,,,
777662,2025-06-03,R,673962,9,Top,65,field_out,TB,TEX,,,
777662,2025-06-03,R,608369,9,Top,64,field_out,TB,TEX,,,
777662,2025-06-03,R,694671,8,Top,59,field_out,TB,TEX,,,
777662,2025-06-03,R,669701,8,Top,58,field_out,TB,TEX,,,
777662,2025-06-03,R,543309,8,Top,57,field_out,TB,TEX,,,
777662,2025-06-03,R,664059,7,Top,52,strikeout,TB,TEX,669394,,543760
777662,2025-06-03,R,669394,7,Top,51,single,TB,TEX,543760,666969,
777662,2025-06-03,R,543760,7,Top,50,walk,TB,TEX,666969,,
777662,2025-06-03,R,666969,7,Top,49,single,TB,TEX,,,
777662,2025-06-03,R,673962,7,Top,48,field_out,TB,TEX,,,
777662,2025-06-03,R,608369,7,Top,47,strikeout,TB,TEX,,,
777662,2025-06-03,R,694671,6,Top,39,strikeout,TB,TEX,669701,,
777662,2025-06-03,R,669701,6,Top,38,force_out,TB,TEX,543309,,
777662,2025-06-03,R,543309,6,Top,37,single,TB,TEX,,,
777662,2025-06-03,R,664059,6,Top,36,strikeout,TB,TEX,,,
777662,2025-06-03,R,669394,5,Top,32,field_out,TB,TEX,,,
777662,2025-06-03,R,543760,5,Top,31,strikeout,TB,TEX,,,
777662,2025-06-03,R,696030,5,Top,30,field_out,TB,TEX,,,
777662,2025-06-03,R,673962,4,Top,26,strikeout,TB,TEX,,,
777662,2025-06-03,R,608369,4,Top,25,strikeout,TB,TEX,,,
777662,2025-06-03,R,694671,4,Top,24,strikeout,TB,TEX,,,
777662,2025-06-03,R,669701,3,Top,19,strikeout,TB,TEX,,694497,
777662,2025-06-03,R,543309,3,Top,18,field_out,TB,TEX,694497,,
777662,2025-06-03,R,694497,3,Top,17,force_out,TB,TEX,669394,,
777662,2025-06-03,R,669394,3,Top,16,single,TB,TEX,,,
777662,2025-06-03,R,543760,2,Top,11,field_out,TB,TEX,,,
777662,2025-06-03,R,696030,2,Top,10,strikeout,TB,TEX,,,
777662,2025-06-03,R,673962,2,Top,9,field_out,TB,TEX,,,
777662,2025-06-03,R,608369,1,Top,3,strikeout,TB,TEX,,,
777662,2025-06-03,R,694671,1,Top,2,field_out,TB,TEX,,,
777662,2025-06-03,R,669701,1,Top,1,strikeout,TB,TEX,,,
777678,2025-06-01,R,694671,8,Bot,69,strikeout,TEX,STL,,,
777678,2025-06-01,R,669701,8,Bot,68,home_run,TEX,STL,,543760,
777678,2025-06-01,R,664059,8,Bot,67,sac_bunt,TEX,STL,543760,,669394
777678,2025-06-01,R,543760,8,Bot,66,walk,TEX,STL,,,669394
777678,2025-06-01,R,641680,8,Bot,65,sac_fly,TEX,STL,,669394,696030
777678,2025-06-01,R,669394,8,Bot,64,double,TEX,STL,696030,673962,
777678,2025-06-01,R,696030,8,Bot,63,fielders_choice,TEX,STL,673962,,
777678,2025-06-01,R,673962,8,Bot,62,single,TEX,STL,,,
777678,2025-06-01,R,608369,7,Bot,58,field_out,TEX,STL,,669701,664059
777678,2025-06-01,R,694671,7,Bot,57,sac_fly,TEX,STL,669701,664059,543760
777678,2025-06-01,R,669701,7,Bot,56,force_out,TEX,STL,664059,543760,641680
777678,2025-06-01,R,664059,7,Bot,55,single,TEX,STL,543760,641680,
777678,2025-06-01,R,543760,7,Bot,54,walk,TEX,STL,641680,,
777678,2025-06-01,R,641680,7,Bot,53,single,TEX,STL,,,
777678,2025-06-01,R,669394,6,Bot,48,field_out,TEX,STL,696030,,
777678,2025-06-01,R,696030,6,Bot,47,walk,TEX,STL,,,
777678,2025-06-01,R,673962,6,Bot,46,field_out,TEX,STL,,,
777678,2025-06-01,R,608369,6,Bot,45,field_out,TEX,STL,,,
777678,2025-06-01,R,694671,5,Bot,41,field_out,TEX,STL,,,
777678,2025-06-01,R,669701,5,Bot,40,field_out,TEX,STL,,,
777678,2025-06-01,R,664059,5,Bot,39,field_out,TEX,STL,,,
777678,2025-06-01,R,664059,4,Bot,35,truncated_pa,TEX,STL,,543760,
777678,2025-06-01,R,543760,4,Bot,34,double,TEX,STL,,,
777678,2025-06-01,R,641680,4,Bot,33,strikeout,TEX,STL,,,
777678,2025-06-01,R,669394,4,Bot,32,field_out,TEX,STL,,,
777678,2025-06-01,R,696030,3,Bot,26,field_out,TEX,STL,,,
777678,2025-06-01,R,673962,3,Bot,25,field_out,TEX,STL,,,
777678,2025-06-01,R,608369,3,Bot,24,field_out,TEX,STL,,,
777678,2025-06-01,R,694671,2,Bot,20,strikeout,TEX,STL,,669701,
777678,2025-06-01,R,669701,2,Bot,19,double,TEX,STL,664059,543760,
777678,2025-06-01,R,664059,2,Bot,18,walk,TEX,STL,,543760,
777678,2025-06-01,R,543760,2,Bot,17,single,TEX,STL,,,
777678,2025-06-01,R,641680,2,Bot,16,field_out,TEX,STL,,,
777678,2025-06-01,R,669394,2,Bot,15,strikeout,TEX,STL,,,
777678,2025-06-01,R,696030,1,Bot,11,field_out,TEX,STL,,694671,669701
777678,2025-06-01,R,673962,1,Bot,10,strikeout,TEX,STL,,694671,669701
777678,2025-06-01,R,608369,1,Bot,9,strikeout,TEX,STL,694671,669701,
777678,2025-06-01,R,694671,1,Bot,8,walk,TEX,STL,,669701,
777678,2025-06-01,R,669701,1,Bot,7,double,TEX,STL,,,
776147,2025-09-28,R,641856,10,Top,84,field_out,CLE,TEX,,,
776147,2025-09-28,R,641680,10,Top,83,field_out,CLE,TEX,,,
776147,2025-09-28,R,677649,10,Top,82,field_out,CLE,TEX,,,
776147,2025-09-28,R,642133,10,Top,81,home_run,CLE,TEX,666969,,673962
776147,2025-09-28,R,666969,10,Top,80,single,CLE,TEX,,673962,
776147,2025-09-28,R,673962,9,Top,75,field_out,CLE,TEX,,,
776147,2025-09-28,R,592626,9,Top,74,field_out,CLE,TEX,,,
776147,2025-09-28,R,680737,9,Top,73,field_out,CLE,TEX,,,
776147,2025-09-28,R,696030,8,Top,67,field_out,CLE,TEX,,,
776147,2025-09-28,R,641856,8,Top,66,field_out,CLE,TEX,,,
776147,2025-09-28,R,641680,8,Top,65,strikeout,CLE,TEX,,,
776147,2025-09-28,R,677649,7,Top,58,strikeout,CLE,TEX,,,
776147,2025-09-28,R,669394,7,Top,57,field_out,CLE,TEX,,,
776147,2025-09-28,R,666969,7,Top,56,field_out,CLE,TEX,,,
776147,2025-09-28,R,673962,6,Top,52,field_out,CLE,TEX,,680737,
776147,2025-09-28,R,683227,6,Top,51,strikeout,CLE,TEX,,680737,
776147,2025-09-28,R,680737,6,Top,50,sac_bunt,CLE,TEX,,,641856
776147,2025-09-28,R,696030,6,Top,49,field_out,CLE,TEX,,641856,
776147,2025-09-28,R,641856,6,Top,48,field_error,CLE,TEX,,,
776147,2025-09-28,R,641680,5,Top,44,strikeout,CLE,TEX,677649,669394,666969
776147,2025-09-28,R,677649,5,Top,43,force_out,CLE,TEX,669394,666969,673962
776147,2025-09-28,R,669394,5,Top,42,hit_by_pitch,CLE,TEX,666969,673962,
776147,2025-09-28,R,666969,5,Top,41,walk,CLE,TEX,673962,,
776147,2025-09-28,R,673962,5,Top,40,walk,CLE,TEX,,,
776147,2025-09-28,R,683227,5,Top,39,field_out,CLE,TEX,,,
776147,2025-09-28,R,680737,4,Top,35,strikeout,CLE,TEX,,,
776147,2025-09-28,R,696030,4,Top,34,strikeout,CLE,TEX,,,
776147,2025-09-28,R,664238,4,Top,33,field_out,CLE,TEX,,,
776147,2025-09-28,R,641680,3,Top,26,field_out,CLE,TEX,677649,,
776147,2025-09-28,R,677649,3,Top,25,force_out,CLE,TEX,669394,,
776147,2025-09-28,R,669394,3,Top,24,single,CLE,TEX,,673962,683227
776147,2025-09-28,R,666969,3,Top,23,strikeout,CLE,TEX,,673962,683227
776147,2025-09-28,R,673962,3,Top,22,double,CLE,TEX,683227,,
776147,2025-09-28,R,683227,3,Top,21,single,CLE,TEX,,,
776147,2025-09-28,R,680737,2,Top,16,fielders_choice_out,CLE,TEX,,696030,
776147,2025-09-28,R,696030,2,Top,15,double,CLE,TEX,664238,641680,
776147,2025-09-28,R,664238,2,Top,14,hit_by_pitch,CLE,TEX,641680,,
776147,2025-09-28,R,641680,2,Top,13,fielders_choice_out,CLE,TEX,,677649,
776147,2025-09-28,R,677649,2,Top,12,double,CLE,TEX,,,
